t,x
171.96,0.8615190335356638
171.97,0.8620170469309208
171.98,0.8625138983422901
171.99,0.8630095878535738
172.0,0.8635041155485698
172.01,0.86399748151108
172.02,0.8644896858249066
172.03,0.8649807285738473
172.04,0.8654706098417043
172.05,0.8659593297122796
172.06,0.8664468882693711
172.07,0.8669332855967807
172.08,0.8674185217783105
172.09,0.8679025968977584
172.1,0.8683855110389265
172.11,0.8688672642856167
172.12,0.869347856721627
172.13,0.8698272884307593
172.14000000000001,0.8703055594968158
172.15,0.8707826700035942
172.16,0.8712586200348966
172.17000000000002,0.8717334096745252
172.18,0.8722070390062776
172.19,0.872679508113956
172.20000000000002,0.8731508170813624
172.21,0.8736209659922948
172.22,0.874089954930555
172.23,0.8745577839799438
172.24,0.8750244532242631
172.25,0.8754899627473111
172.26,0.8759543126328895
172.27,0.8764175029648004
172.28,0.8768795338268417
172.29,0.8773404053028155
172.3,0.8778001174765238
172.31,0.8782586704317645
172.32,0.8787160642523396
172.33,0.8791722990220511
172.34,0.8796273748246969
172.35,0.8800812917440791
172.36,0.8805340498639996
172.37,0.8809856492682565
172.38,0.8814360900406517
172.39000000000001,0.8818853722649871
172.4,0.8823334960250608
172.41,0.8827804614046748
172.42000000000002,0.883226268487631
172.43,0.8836709173577273
172.44,0.884114408098766
172.45000000000002,0.8845567407945486
172.46,0.8849979155288735
172.47,0.8854379323855426
172.48,0.8858767914483565
172.49,0.8863144928011171
172.5,0.8867510365276224
172.51,0.8871864227116745
172.52,0.8876206514370752
172.53,0.8880537227876228
172.54,0.888485636847119
172.55,0.8889163936993658
172.56,0.8893459934281613
172.57,0.8897744361173074
172.58,0.8902017218506061
172.59,0.8906278514200078
172.6,0.8910528266670872
172.61,0.8914766482460852
172.62,0.8918993167691717
172.63,0.8923208328485199
172.64000000000001,0.8927411970963034
172.65,0.8931604101246919
172.66,0.893578472545859
172.67000000000002,0.8939953849719781
172.68,0.8944111480152188
172.69,0.8948257622877548
172.70000000000002,0.8952392284017594
172.71,0.8956515469694025
172.72,0.8960627186028576
172.73,0.8964727439142967
172.74,0.8968816235158933
172.75,0.8972893580198174
172.76,0.8976959480382423
172.77,0.8981013941833413
172.78,0.8985056970672844
172.79,0.8989088573022452
172.8,0.8993108755003968
172.81,0.8997117522739092
172.82,0.9001114882349558
172.83,0.9005100839957099
172.84,0.9009075401683416
172.85,0.9013038573650242
172.86,0.9016990361979309
172.87,0.9020930772792319
172.88,0.9024859812211006
172.89000000000001,0.90287774863571
172.9,0.9032683801352305
172.91,0.9036578763318353
172.92000000000002,0.9040462378376976
172.93,0.9044334652649875
172.94,0.9048195592258784
172.95000000000002,0.9052045203325435
172.96,0.905588349197153
172.97,0.9059710464318802
172.98,0.9063526126488972
172.99,0.9067330484603774
173.0,0.9071123544784909
173.01,0.9074905313154109
173.02,0.9078675795833109
173.03,0.9082434998943607
173.04,0.9086182928607339
173.05,0.9089919590946035
173.06,0.9093644992081399
173.07,0.9097359138135162
173.08,0.9101062035229057
173.09,0.9104753689484786
173.1,0.9108434107024082
173.11,0.9112103293968675
173.12,0.911576125644027
173.13,0.9119408000560598
173.14000000000001,0.9123043532451393
173.15,0.9126667858234354
173.16,0.9130280984031216
173.17000000000002,0.9133882915963711
173.18,0.913747366015354
173.19,0.9141053222722437
173.20000000000002,0.9144621609792133
173.21,0.914817882748433
173.22,0.9151724881920762
173.23,0.9155259779223149
173.24,0.9158783525513227
173.25,0.9162296126912693
173.26,0.9165797589543284
173.27,0.9169287919526731
173.28,0.9172767122984735
173.29,0.917623520603903
173.3,0.9179692174811346
173.31,0.9183138035423387
173.32,0.9186572793996886
173.33,0.9189996456653573
173.34,0.9193409029515153
173.35,0.9196810518703356
173.36,0.920020093051211
173.37,0.9203580290464484
173.38,0.920694862008327
173.39000000000001,0.9210305928631064
173.4,0.9213652225370432
173.41,0.921698751956397
173.42000000000002,0.9220311820474275
173.43,0.922362513736391
173.44,0.9226927479495473
173.45000000000002,0.9230218856131557
173.46,0.923349927653473
173.47,0.9236768749967587
173.48,0.9240027285692713
173.49,0.9243274892972704
173.5,0.9246511581070126
173.51,0.9249737359247575
173.52,0.9252952236767644
173.53,0.9256156222892903
173.54,0.9259349326885945
173.55,0.9262531558009365
173.56,0.926570292552573
173.57,0.9268863438697635
173.58,0.9272013106787677
173.59,0.9275151939058419
173.6,0.927827994477246
173.61,0.9281397133192393
173.62,0.9284503513580784
173.63,0.9287599095200231
173.64000000000001,0.9290683887313325
173.65,0.9293757899182636
173.66,0.9296821140070759
173.67000000000002,0.9299873619240288
173.68,0.9302915345953788
173.69,0.9305946329473859
173.70000000000002,0.930896657906309
173.71,0.9311976103984054
173.72,0.9314974913499342
173.73,0.9317963016871541
173.74,0.9320940423363244
173.75,0.9323907142237021
173.76,0.9326863182755466
173.77,0.9329808554181171
173.78,0.9332743265776708
173.79,0.933566732680467
173.8,0.9338580746527649
173.81,0.9341483534208217
173.82,0.9344375699108967
173.83,0.934725725049249
173.84,0.9350128197621359
173.85,0.9352988549758167
173.86,0.9355838316165507
173.87,0.9358677506105948
173.88,0.9361506128842084
173.89000000000001,0.936432419363651
173.9,0.9367131709751794
173.91,0.936992868645053
173.92000000000002,0.9372715132995314
173.93,0.9375491058648712
173.94,0.937825647267332
173.95000000000002,0.938101138433173
173.96,0.9383755802886513
173.97,0.9386489737600262
173.98,0.9389213197735564
173.99,0.939192619255501
174.0,0.9394628731321173
174.01,0.9397320823296643
174.02,0.9400002477744016
174.03,0.9402673703925861
174.04,0.9405334511104773
174.05,0.9407984908543343
174.06,0.9410624905504142
174.07,0.9413254511249766
174.08,0.9415873735042803
174.09,0.9418482586145829
174.1,0.9421081073821433
174.11,0.942366920733221
174.12,0.9426246995940731
174.13,0.9428814448909588
174.14000000000001,0.9431371577972538
174.15,0.943391841468991
174.16,0.9436454975130354
174.17000000000002,0.9438981270405931
174.18,0.9441497311628678
174.19,0.9444003109910654
174.20000000000002,0.9446498676363917
174.21,0.9448984022100507
174.22,0.9451459158232481
174.23,0.9453924095871894
174.24,0.9456378846130802
174.25,0.9458823420121243
174.26,0.9461257828955278
174.27,0.9463682083744965
174.28,0.9466096195602342
174.29,0.9468500175639467
174.3,0.9470894034968401
174.31,0.9473277784701181
174.32,0.9475651435949866
174.33,0.9478014999826514
174.34,0.9480368487443164
174.35,0.9482711909911875
174.36,0.9485045278344706
174.37,0.9487368603853695
174.38,0.9489681897550901
174.39000000000001,0.9491985170548384
174.4,0.9494278433958179
174.41,0.9496561698892347
174.42000000000002,0.9498834976462948
174.43,0.9501098277782019
174.44,0.9503351613961617
174.45000000000002,0.9505594996113804
174.46,0.9507828435350617
174.47,0.9510051942784115
174.48,0.9512265529526349
174.49,0.9514469206689378
174.5,0.9516662985385242
174.51,0.9518846876725999
174.52,0.9521020891823707
174.53,0.9523185041790405
174.54,0.9525339337738152
174.55,0.9527483790779007
174.56,0.9529618412025007
174.57,0.9531743212588212
174.58,0.953385820358068
174.59,0.9535963396114451
174.6,0.9538058801301582
174.61,0.9540144430254132
174.62,0.954222029408414
174.63,0.9544286403903666
174.64000000000001,0.9546342770824766
174.65,0.9548389405959481
174.66,0.9550426320419868
174.67000000000002,0.9552453525317985
174.68,0.9554471031765874
174.69,0.9556478850875592
174.70000000000002,0.9558476993759195
174.71,0.9560465471528725
174.72,0.9562444295296241
174.73,0.9564413476173792
174.74,0.9566373025273438
174.75,0.9568322953707219
174.76,0.9570263272587192
174.77,0.9572193993025415
174.78,0.957411512613393
174.79,0.9576026683024793
174.8,0.9577928674810061
174.81,0.95798211142453
174.82,0.958170402650011
174.83,0.9583577426920387
174.84,0.9585441327878907
174.85,0.9587295741748462
174.86,0.958914068090184
174.87,0.9590976157711818
174.88,0.9592802184551187
174.89000000000001,0.9594618773792735
174.9,0.959642593780924
174.91,0.959822368897349
174.92000000000002,0.9600012039658278
174.93,0.9601791002236377
174.94,0.960356058908058
174.95000000000002,0.9605320812563675
174.96,0.9607071685058438
174.97,0.9608813218937661
174.98,0.9610545426574127
174.99,0.9612268320340629
175.0,0.961398191260994
175.01,0.9615686215754852
175.02,0.9617381242148155
175.03,0.9619067004162625
175.04,0.9620743514171051
175.05,0.9622410784546224
175.06,0.962406882766092
175.07,0.9625717655887929
175.08,0.9627357281600042
175.09,0.9628987717170033
175.1,0.9630608974970695
175.11,0.9632221067374814
175.12,0.9633824006755171
175.13,0.9635417805484552
175.14000000000001,0.963700247593575
175.15,0.9638578030481538
175.16,0.9640144481494709
175.17000000000002,0.9641701841348052
175.18,0.9643250122414343
175.19,0.9644789337066372
175.20000000000002,0.964631949767693
175.21,0.9647840616618791
175.22,0.9649352706264748
175.23,0.9650855778987584
175.24,0.9652349847160089
175.25,0.9653834923155041
175.26,0.965531101934523
175.27,0.9656778148103443
175.28,0.9658236321802459
175.29,0.9659685552815068
175.3,0.966112585351406
175.31,0.966255723627221
175.32,0.9663979713462308
175.33,0.9665393297457145
175.34,0.9666798000629498
175.35,0.9668193835352156
175.36,0.9669580813997907
175.37,0.9670958948939531
175.38,0.9672328252549816
175.39000000000001,0.967368873720155
175.4,0.9675040415267514
175.41,0.9676383299120495
175.42000000000002,0.9677717401133282
175.43,0.9679042733678653
175.44,0.9680359309129399
175.45000000000002,0.9681667139858309
175.46,0.9682966238238158
175.47,0.9684256616641738
175.48,0.9685538288951471
175.49,0.968681127977915
175.5,0.9688075605095235
175.51,0.9689331278402593
175.52,0.9690578313204091
175.53,0.9691816723002584
175.54,0.969304652130094
175.55,0.9694267721602025
175.56,0.9695480337408693
175.57,0.9696684382223812
175.58,0.969787986955025
175.59,0.9699066812890862
175.6,0.9700245225748514
175.61,0.9701415121626071
175.62,0.9702576514026393
175.63,0.9703729416452345
175.64000000000001,0.970487384240679
175.65,0.9706009805392589
175.66,0.9707137318912608
175.67000000000002,0.9708256396469709
175.68,0.9709367051566753
175.69,0.9710469297706604
175.70000000000002,0.9711563148392129
175.71,0.9712648617126185
175.72,0.9713725717411638
175.73,0.971479446275135
175.74,0.9715854866648188
175.75,0.971690694260501
175.76,0.971795070412468
175.77,0.9718986164710065
175.78,0.9720013337864023
175.79,0.9721032237089418
175.8,0.9722042875889118
175.81,0.9723045267765978
175.82,0.9724039426222866
175.83,0.9725025364762647
175.84,0.9726003096888178
175.85,0.9726972636102326
175.86,0.9727933995907956
175.87,0.9728887189807925
175.88,0.97298322313051
175.89000000000001,0.9730769133902346
175.9,0.9731697911102521
175.91,0.973261857640849
175.92000000000002,0.9733531143323121
175.93,0.9734435625349269
175.94,0.97353320359898
175.95000000000002,0.9736220388747581
175.96,0.9737100697125469
175.97,0.973797297462633
175.98,0.9738837234753027
175.99,0.9739693491008425
176.0,0.9740541756895382
176.01,0.9741382045916765
176.02,0.9742214371575438
176.03,0.974303874737426
176.04,0.9743855186816096
176.05,0.9744663703403811
176.06,0.9745464310640264
176.07,0.9746257022028321
176.08,0.9747041851070846
176.09,0.9747818811270698
176.1,0.9748587916130742
176.11,0.9749349179153843
176.12,0.9750102613842863
176.13,0.9750848233700662
176.14000000000001,0.9751586052230108
176.15,0.9752316084259529
176.16,0.9753038353538006
176.17000000000002,0.9753752876626901
176.18,0.9754459668135627
176.19,0.97551587426736
176.20000000000002,0.9755850114850239
176.21,0.9756533799274955
176.22,0.9757209810557166
176.23,0.9757878163306287
176.24,0.9758538872131738
176.25,0.9759191951642928
176.26,0.9759837416449276
176.27,0.9760475281160199
176.28,0.976110556038511
176.29,0.9761728268733426
176.3,0.9762343420814565
176.31,0.9762951031237939
176.32,0.9763551114612964
176.33,0.9764143685549058
176.34,0.9764728758655635
176.35,0.9765306348542111
176.36,0.9765876469817905
176.37,0.9766439137092426
176.38,0.9766994364975095
176.39000000000001,0.9767542168075326
176.4,0.9768082561002535
176.41,0.9768615558366137
176.42000000000002,0.976914117477555
176.43,0.9769659424840186
176.44,0.9770170323169463
176.45000000000002,0.9770673884372798
176.46,0.9771170123059604
176.47,0.9771659053839298
176.48,0.9772140691321295
176.49,0.9772615050115012
176.5,0.9773082144829864
176.51,0.9773541990075267
176.52,0.9773994600460637
176.53,0.9774439990595388
176.54,0.9774878175088938
176.55,0.9775309168550701
176.56,0.9775732985590093
176.57,0.977614964081653
176.58,0.977655914883943
176.59,0.9776961524268204
176.6,0.9777356781712271
176.61,0.9777744935781048
176.62,0.9778126001083945
176.63,0.9778499992230383
176.64000000000001,0.9778866923829777
176.65,0.977922681049154
176.66,0.9779579666825091
176.67000000000002,0.9779925507439844
176.68,0.9780264346945214
176.69,0.9780596199950619
176.70000000000002,0.9780921081065473
176.71,0.9781239004899192
176.72,0.9781549986061191
176.73,0.9781854039160888
176.74,0.9782151178807696
176.75,0.9782441419611032
176.76,0.9782724776180313
176.77,0.9783001263124953
176.78,0.9783270895054367
176.79,0.9783533686577972
176.8,0.9783789652305185
176.81,0.978403880684542
176.82,0.9784281165866255
176.83,0.9784516751862012
176.84,0.9784745582012871
176.85,0.9784967672104694
176.86,0.9785183037923343
176.87,0.9785391695254679
176.88,0.9785593659884564
176.89000000000001,0.9785788947598861
176.9,0.9785977574183431
176.91,0.9786159555424135
176.92000000000002,0.9786334907106836
176.93,0.9786503645017396
176.94,0.9786665784941675
176.95000000000002,0.9786821342665537
176.96,0.9786970333974842
176.97,0.9787112774655452
176.98,0.978724868049323
176.99,0.9787378067274038
177.0,0.9787500950783736
177.01,0.9787617346808187
177.02,0.9787727271133253
177.03,0.9787830739544795
177.04,0.9787927767828675
177.05,0.9788018371770755
177.06,0.9788102567156897
177.07,0.9788180369772962
177.08,0.9788251795404813
177.09,0.9788316859838311
177.1,0.9788375578859317
177.11,0.9788427968253696
177.12,0.9788474043807306
177.13,0.9788513821306011
177.14000000000001,0.9788547316535671
177.15,0.9788574545282149
177.16,0.9788595523331308
177.17000000000002,0.9788610266469008
177.18,0.9788618790481112
177.19,0.9788621111153479
177.20000000000002,0.9788617244271975
177.21,0.9788607205622459
177.22,0.9788591010990794
177.23,0.9788568676162841
177.24,0.9788540216924462
177.25,0.9788505649061519
177.26,0.9788464988359874
177.27,0.9788418250605389
177.28,0.9788365451583924
177.29,0.9788306607081343
177.3,0.9788241732883506
177.31,0.9788170844776277
177.32,0.9788093958545516
177.33,0.9788011089977086
177.34,0.9787922254856847
177.35,0.9787827468970662
177.36,0.9787726748104394
177.37,0.9787620108043902
177.38,0.9787507564575051
177.39000000000001,0.9787389133483699
177.4,0.9787264830555712
177.41,0.9787134671576948
177.42000000000002,0.9786998672333271
177.43,0.9786856848610543
177.44,0.9786709216194626
177.45000000000002,0.9786555790871379
177.46,0.9786396588426667
177.47,0.978623162464635
177.48,0.978606091531629
177.49,0.9785884477063759
177.5,0.9785702331774351
177.51,0.9785514497497406
177.52,0.9785320991296178
177.53,0.978512183023392
177.54,0.9784917031373884
177.55,0.9784706611779324
177.56,0.9784490588513491
177.57,0.978426897863964
177.58,0.9784041799221023
177.59,0.9783809067320892
177.6,0.9783570800002501
177.61,0.9783327014329102
177.62,0.9783077727363949
177.63,0.9782822956170295
177.64000000000001,0.978256271781139
177.65,0.9782297029350492
177.66,0.978202590785085
177.67000000000002,0.9781749370375716
177.68,0.9781467433988346
177.69,0.9781180115751992
177.70000000000002,0.9780887432729906
177.71,0.978058940198534
177.72,0.9780286040581551
177.73,0.9779977365581787
177.74,0.9779663394049303
177.75,0.9779344143047352
177.76,0.9779019629639187
177.77,0.977868987088806
177.78,0.9778354883857224
177.79,0.9778014685609934
177.8,0.977766929320944
177.81,0.9777318723718996
177.82,0.9776962994201855
177.83,0.977660212172127
177.84,0.9776236123340494
177.85,0.9775865016122779
177.86,0.9775488817131378
177.87,0.9775107543429545
177.88,0.9774721212080533
177.89000000000001,0.9774329840147592
177.9,0.9773933444693977
177.91,0.9773532042782943
177.92000000000002,0.9773125651477739
177.93,0.977271428784162
177.94,0.9772297968937839
177.95000000000002,0.9771876711829646
177.96,0.9771450533580298
177.97,0.9771019451253047
177.98,0.9770583481911144
177.99,0.9770142642617841
178.0,0.9769696950436395
178.01,0.9769246422430056
178.02,0.9768791075662075
178.03,0.9768330927195711
178.04,0.9767865994094211
178.05,0.976739629342083
178.06,0.9766921842238822
178.07,0.9766442657615739
178.08,0.9765958757874108
178.09,0.9765470162066735
178.1,0.9764976888703387
178.11,0.9764478956293834
178.12,0.976397638334785
178.13,0.9763469188375203
178.14000000000001,0.9762957389885664
178.15,0.9762441006389002
178.16,0.976192005639499
178.17000000000002,0.9761394558413397
178.18,0.9760864530953993
178.19,0.976032999252655
178.20000000000002,0.9759790961640835
178.21,0.9759247456806622
178.22,0.975869949653368
178.23,0.9758147099331781
178.24,0.9757590283710692
178.25,0.9757029068180186
178.26,0.9756463471250033
178.27,0.9755893511430002
178.28,0.9755319207229867
178.29,0.9754740577159394
178.3,0.9754157639728356
178.31,0.9753570413446523
178.32,0.9752978916823666
178.33,0.9752383168369552
178.34,0.9751783186593956
178.35,0.9751178990006647
178.36,0.9750570597117394
178.37,0.9749958026435969
178.38,0.9749341296472142
178.39000000000001,0.9748720425735681
178.4,0.9748095432736361
178.41,0.974746633598395
178.42000000000002,0.9746833153988216
178.43,0.9746195905258934
178.44,0.9745554608305872
178.45000000000002,0.9744909281638799
178.46,0.9744259943767489
178.47,0.9743606613201711
178.48,0.9742949308451233
178.49,0.9742288048025827
178.5,0.9741622850435265
178.51,0.9740953734189317
178.52,0.9740280717797749
178.53,0.9739603819770338
178.54,0.9738923058616852
178.55,0.9738238452847058
178.56,0.9737550020970731
178.57,0.973685778149764
178.58,0.9736161752937552
178.59,0.9735461953800244
178.6,0.9734758402595481
178.61,0.9734051117833035
178.62,0.9733340118022679
178.63,0.9732625421674179
178.64000000000001,0.9731907047297307
178.65,0.9731185013401835
178.66,0.9730459338216708
178.67000000000002,0.9729730040191816
178.68,0.972899713956596
178.69,0.9728260656681167
178.70000000000002,0.9727520611879461
178.71,0.9726777025502876
178.72,0.9726029917893438
178.73,0.9725279309393176
178.74,0.9724525220344113
178.75,0.9723767671088286
178.76,0.9723006681967717
178.77,0.9722242273324435
178.78,0.9721474465500471
178.79,0.9720703278837852
178.8,0.9719928733678604
178.81,0.971915085036476
178.82,0.9718369649238344
178.83,0.9717585150641384
178.84,0.9716797374915912
178.85,0.9716006342403954
178.86,0.9715212073447537
178.87,0.9714414588388691
178.88,0.9713613907569446
178.89000000000001,0.9712810051331825
178.9,0.9712003040017861
178.91,0.9711192893969582
178.92000000000002,0.9710379633529013
178.93,0.9709563279038186
178.94,0.9708743850839127
178.95000000000002,0.9707921369273863
178.96,0.9707095854684425
178.97,0.9706267327412842
178.98,0.9705435807801139
178.99,0.9704601316191345
179.0,0.970376387292549
179.01,0.9702923498345603
179.02,0.9702080212793707
179.03,0.9701234036611835
179.04,0.9700384990142016
179.05,0.9699533093726272
179.06,0.969867836770664
179.07,0.9697820832425142
179.08,0.9696960508223808
179.09,0.9696097415444667
179.1,0.9695231574429747
179.11,0.9694363005521073
179.12,0.9693491729060679
179.13,0.969261776539059
179.14000000000001,0.9691741134852833
179.15,0.9690861857789439
179.16,0.9689979954542436
179.17000000000002,0.9689095445453848
179.18,0.968820835086571
179.19,0.9687318691120047
179.20000000000002,0.9686426486558884
179.21,0.9685531757524255
179.22,0.9684634524358187
179.23,0.9683734807402705
179.24,0.9682832626814839
179.25,0.9681927999891393
179.26,0.9681020947637808
179.27,0.9680111492686213
179.28,0.9679199657668746
179.29,0.9678285465217535
179.3,0.9677368937964711
179.31,0.9676450098542411
179.32,0.9675528969582764
179.33,0.9674605573717899
179.34,0.9673679933579955
179.35,0.9672752071801061
179.36,0.9671822011013346
179.37,0.9670889773848946
179.38,0.9669955382939993
179.39000000000001,0.9669018860918616
179.4,0.966808023041695
179.41,0.9667139514067128
179.42000000000002,0.9666196734501277
179.43,0.9665251914351535
179.44,0.9664305076250032
179.45000000000002,0.9663356242828895
179.46,0.9662405436720266
179.47,0.9661452680556271
179.48,0.9660497996969043
179.49,0.9659541408590712
179.5,0.9658582938053414
179.51,0.9657622607989279
179.52,0.9656660441030437
179.53,0.9655696459809026
179.54,0.9654730686957174
179.55,0.965376314510701
179.56,0.9652793856890675
179.57,0.9651822844940294
179.58,0.9650850131887999
179.59,0.9649875740365926
179.6,0.9648899693006207
179.61,0.9647922012440968
179.62,0.964694272130235
179.63,0.9645961842222479
179.64000000000001,0.9644979397833486
179.65,0.9643995410767509
179.66,0.9643009903656676
179.67000000000002,0.9642022899133119
179.68,0.9641034419828973
179.69,0.9640044488376368
179.70000000000002,0.9639053127407434
179.71,0.9638060359554308
179.72,0.9637066207449119
179.73,0.9636070693724
179.74,0.963507384101108
179.75,0.9634075671942497
179.76,0.963307620915038
179.77,0.9632075475266858
179.78,0.9631073492924069
179.79,0.9630070284754142
179.8,0.9629065873389206
179.81,0.9628060281461401
179.82,0.9627053531602854
179.83,0.96260456451175
179.84,0.9625036643902278
179.85,0.9624026553095066
179.86,0.9623015397875458
179.87,0.9622003203423061
179.88,0.9620989994917466
179.89000000000001,0.9619975797538269
179.9,0.9618960636465076
179.91,0.961794453687748
179.92000000000002,0.9616927523955077
179.93,0.9615909622877469
179.94,0.9614890858824252
179.95000000000002,0.9613871256975022
179.96,0.9612850842509382
179.97,0.9611829640606926
179.98,0.9610807676447253
179.99,0.9609784975209957
180.0,0.9608761562074644
180.01,0.9607737462220906
180.02,0.9606712700828339
180.03,0.9605687303076549
180.04,0.9604661294145128
180.05,0.9603634699213672
180.06,0.9602607543461786
180.07,0.9601579852069063
180.08,0.9600551650215099
180.09,0.9599522963079498
180.1,0.9598493815841853
180.11,0.9597464233681762
180.12,0.9596434241778827
180.13,0.9595403865312643
180.14000000000001,0.9594373129462805
180.15,0.9593342059408918
180.16,0.9592310680330575
180.17000000000002,0.9591279017407373
180.18,0.9590247095818913
180.19,0.9589214940744794
180.20000000000002,0.9588182577364607
180.21,0.9587150030857957
180.22,0.958611732640444
180.23,0.9585084489183654
180.24,0.9584051544375192
180.25,0.958301851715866
180.26,0.9581985432713651
180.27,0.9580952316219762
180.28,0.9579919192856595
180.29,0.9578886087803746
180.3,0.957785302624081
180.31,0.9576820033347391
180.32,0.9575787134303082
180.33,0.957475435428748
180.34,0.9573721714868118
180.35,0.9572689238764349
180.36,0.9571656953789031
180.37,0.9570624887760631
180.38,0.9569593068497615
180.39000000000001,0.9568561523818442
180.4,0.9567530281541582
180.41,0.9566499369485499
180.42000000000002,0.9565468815468656
180.43,0.9564438647309521
180.44,0.9563408892826557
180.45000000000002,0.9562379579838226
180.46,0.9561350736162999
180.47,0.9560322389619338
180.48,0.9559294568025708
180.49,0.955826729920057
180.5,0.9557240610962395
180.51,0.9556214531129646
180.52,0.9555189087520785
180.53,0.955416430795428
180.54,0.9553140220248597
180.55,0.9552116852222196
180.56,0.9551094231693547
180.57,0.9550072386481112
180.58,0.9549051344403354
180.59,0.9548031133278744
180.6,0.9547011780925743
180.61,0.9545993315162814
180.62,0.9544975763808426
180.63,0.9543959154681043
180.64000000000001,0.9542943515599126
180.65,0.9541928874381145
180.66,0.9540915258845564
180.67000000000002,0.9539902696810842
180.68,0.9538891216095452
180.69,0.9537880844517856
180.70000000000002,0.9536871609896516
180.71,0.95358635400499
180.72,0.9534856662796474
180.73,0.95338510059547
180.74,0.9532846597343041
180.75,0.9531843464779968
180.76,0.9530841636083942
180.77,0.9529841139073427
180.78,0.9528842001566892
180.79,0.9527844251382798
180.8,0.9526847916339609
180.81,0.9525853024255795
180.82,0.9524859602949819
180.83,0.9523867680240141
180.84,0.9522877283924999
180.85,0.9521888437010292
180.86,0.9520901165425055
180.87,0.9519915499612795
180.88,0.9518931470017014
180.89000000000001,0.951794910708121
180.9,0.9516968441248891
180.91,0.9515989502963558
180.92000000000002,0.9515012322668709
180.93,0.9514036930807854
180.94,0.9513063357824493
180.95000000000002,0.9512091634162124
180.96,0.9511121790264256
180.97,0.951015385657439
180.98,0.9509187863536027
180.99,0.9508223841592667
181.0,0.9507261821187819
181.01,0.9506301832764982
181.02,0.9505343906767656
181.03,0.9504388073639349
181.04,0.9503434363823561
181.05,0.9502482807763792
181.06,0.950153343590355
181.07,0.9500586278686335
181.08,0.9499641366555647
181.09,0.9498698729954993
181.1,0.9497758399327874
181.11,0.9496820405117788
181.12,0.9495884777768246
181.13,0.9494951547722745
181.14000000000001,0.9494020745424788
181.15,0.949309240131788
181.16,0.9492166545845522
181.17000000000002,0.9491243209451214
181.18,0.9490322422578464
181.19,0.9489404215670773
181.20000000000002,0.9488488619171639
181.21,0.948757566352457
181.22,0.9486665379173067
181.23,0.9485757796560632
181.24,0.9484852946130765
181.25,0.9483950858326974
181.26,0.9483051563592759
181.27,0.948215509237162
181.28,0.9481261475107065
181.29,0.9480370742242593
181.3,0.9479482924221705
181.31,0.9478598051487909
181.32,0.9477716154484703
181.33,0.947683726365559
181.34,0.9475961409444076
181.35,0.9475088622171983
181.36,0.9474218927185086
181.37,0.9473352353805597
181.38,0.9472488934642418
181.39000000000001,0.947162870230445
181.4,0.9470771689400602
181.41,0.9469917928539778
181.42000000000002,0.9469067452330879
181.43,0.9468220293382815
181.44,0.9467376484304487
181.45000000000002,0.9466536057704797
181.46,0.9465699046192656
181.47,0.9464865482376964
181.48,0.9464035398866627
181.49,0.9463208828270547
181.5,0.9462385803197633
181.51,0.9461566356256786
181.52,0.9460750520056911
181.53,0.9459938327206915
181.54,0.94591298103157
181.55,0.9458325001992168
181.56,0.945752393484523
181.57,0.9456726641483787
181.58,0.9455933154516741
181.59,0.9455143506553002
181.6,0.9454357730201471
181.61,0.9453575858071052
181.62,0.9452797922770652
181.63,0.9452023956909175
181.64000000000001,0.9451253993095521
181.65,0.9450488063938601
181.66,0.9449726202047317
181.67000000000002,0.9448968440030571
181.68,0.9448214810497272
181.69,0.9447465346056322
181.70000000000002,0.9446720079316623
181.71,0.9445979042887085
181.72,0.9445242269376609
181.73,0.9444509791394101
181.74,0.9443781641548462
181.75,0.9443057852448602
181.76,0.9442338456703423
181.77,0.9441623486921826
181.78,0.9440912975712722
181.79,0.9440206955685012
181.8,0.9439505459447598
181.81,0.9438808519609391
181.82,0.943811616877929
181.83,0.94374284395662
181.84,0.9436745364579029
181.85,0.9436066976426679
181.86,0.943539330748494
181.87,0.9434724386140353
181.88,0.9434060244253419
181.89000000000001,0.9433400915516927
181.9,0.9432746433623669
181.91,0.9432096832266431
181.92000000000002,0.9431452145138
181.93,0.9430812405931169
181.94,0.9430177648338726
181.95000000000002,0.9429547906053455
181.96,0.9428923212768151
181.97,0.9428303602175601
181.98,0.9427689107968591
181.99,0.9427079763839911
182.0,0.9426475603482352
182.01,0.9425876660588701
182.02,0.9425282968851746
182.03,0.9424694561964277
182.04,0.9424111473619085
182.05,0.9423533737508952
182.06,0.9422961387326674
182.07,0.9422394456765036
182.08,0.9421832979516827
182.09,0.9421276989274837
182.1,0.9420726519731855
182.11,0.9420181604580666
182.12,0.9419642277514065
182.13,0.9419108572224837
182.14000000000001,0.9418580522405768
182.15,0.9418058161749653
182.16,0.9417541523949278
182.17000000000002,0.9417030642697429
182.18,0.94165255516869
182.19,0.9416026284610476
182.20000000000002,0.9415532875160946
182.21,0.94150453570311
182.22,0.9414563763913727
182.23,0.9414088129501615
182.24,0.9413618487487552
182.25,0.9413154871564329
182.26,0.9412697315424733
182.27,0.9412245852761552
182.28,0.9411800517267577
182.29,0.9411361342635596
182.3,0.9410928362558396
182.31,0.9410501610728769
182.32,0.9410081120839502
182.33,0.9409666926583382
182.34,0.9409259061653201
182.35,0.9408857559741747
182.36,0.9408462454541806
182.37,0.9408073779534651
182.38,0.9407691565902949
182.39000000000001,0.94073158460068
182.4,0.9406946652770768
182.41,0.9406584019119413
182.42000000000002,0.9406227977977297
